 3.05600000e-04  3.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.25600000e-04  3.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.45600000e-04  3.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.65600000e-04  3.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.85600000e-04  3.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.05600000e-04  4.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.25600000e-04  4.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.45600000e-04  4.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.65600000e-04  4.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.85600000e-04  4.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 5.05600000e-04  5.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 5.25600000e-04  5.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 5.45600000e-04  5.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 5.65600000e-04  5.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 5.85600000e-04  5.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 6.05600000e-04  6.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 6.25600000e-04  6.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 6.45600000e-04  6.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 6.65600000e-04  6.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 6.85600000e-04  6.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 7.05600000e-04  7.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 7.25600000e-04  7.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 7.45600000e-04  7.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 7.65600000e-04  7.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 7.85600000e-04  7.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 8.05600000e-04  8.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 8.25600000e-04  8.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 8.45600000e-04  8.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 8.65600000e-04  8.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 8.85600000e-04  8.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 9.05600000e-04  9.05600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 9.25600000e-04  9.25600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 9.45600000e-04  9.45600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 9.65600000e-04  9.65600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 9.85600000e-04  9.85600000e-04  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.00560000e-03  1.00560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.02560000e-03  1.02560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.04560000e-03  1.04560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.06560000e-03  1.06560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.08560000e-03  1.08560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.10560000e-03  1.10560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.12560000e-03  1.12560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.14560000e-03  1.14560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.16560000e-03  1.16560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.18560000e-03  1.18560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.20560000e-03  1.20560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.22560000e-03  1.22560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.24560000e-03  1.24560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.26560000e-03  1.26560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.28560000e-03  1.28560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.30560000e-03  1.30560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.32560000e-03  1.32560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.34560000e-03  1.34560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.36560000e-03  1.36560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.38560000e-03  1.38560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.40560000e-03  1.40560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.42560000e-03  1.42560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.44560000e-03  1.44560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.46560000e-03  1.46560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.48560000e-03  1.48560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.50560000e-03  1.50560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.52560000e-03  1.52560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.54560000e-03  1.54560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.56560000e-03  1.56560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.58560000e-03  1.58560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.60560000e-03  1.60560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.62560000e-03  1.62560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.64560000e-03  1.64560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.66560000e-03  1.66560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.68560000e-03  1.68560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.70560000e-03  1.70560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.72560000e-03  1.72560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.74560000e-03  1.74560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.76560000e-03  1.76560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.78560000e-03  1.78560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.80560000e-03  1.80560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.82560000e-03  1.82560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.84560000e-03  1.84560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.86560000e-03  1.86560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.88560000e-03  1.88560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.90560000e-03  1.90560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.92560000e-03  1.92560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.94560000e-03  1.94560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.96560000e-03  1.96560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 1.98560000e-03  1.98560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.00560000e-03  2.00560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.02560000e-03  2.02560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.04560000e-03  2.04560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.06560000e-03  2.06560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.08560000e-03  2.08560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.10560000e-03  2.10560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.12560000e-03  2.12560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.14560000e-03  2.14560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.16560000e-03  2.16560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.18560000e-03  2.18560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.20560000e-03  2.20560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.22560000e-03  2.22560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.24560000e-03  2.24560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.26560000e-03  2.26560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.28560000e-03  2.28560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.30560000e-03  2.30560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.32560000e-03  2.32560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.34560000e-03  2.34560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.36560000e-03  2.36560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.38560000e-03  2.38560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.40560000e-03  2.40560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.42560000e-03  2.42560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.44560000e-03  2.44560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.46560000e-03  2.46560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.48560000e-03  2.48560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.50560000e-03  2.50560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.52560000e-03  2.52560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.54560000e-03  2.54560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.56560000e-03  2.56560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.58560000e-03  2.58560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.60560000e-03  2.60560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.62560000e-03  2.62560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.64560000e-03  2.64560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.66560000e-03  2.66560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.68560000e-03  2.68560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.70560000e-03  2.70560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.72560000e-03  2.72560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.74560000e-03  2.74560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.76560000e-03  2.76560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.78560000e-03  2.78560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.80560000e-03  2.80560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.82560000e-03  2.82560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.84560000e-03  2.84560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.86560000e-03  2.86560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.88560000e-03  2.88560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.90560000e-03  2.90560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.92560000e-03  2.92560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.94560000e-03  2.94560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.96560000e-03  2.96560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 2.98560000e-03  2.98560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.00560000e-03  3.00560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.02560000e-03  3.02560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.04560000e-03  3.04560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.06560000e-03  3.06560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.08560000e-03  3.08560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.10560000e-03  3.10560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.12560000e-03  3.12560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.14560000e-03  3.14560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.16560000e-03  3.16560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.18560000e-03  3.18560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.20560000e-03  3.20560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.22560000e-03  3.22560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.24560000e-03  3.24560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.26560000e-03  3.26560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.28560000e-03  3.28560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.30560000e-03  3.30560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.32560000e-03  3.32560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.34560000e-03  3.34560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.36560000e-03  3.36560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.38560000e-03  3.38560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.40560000e-03  3.40560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.42560000e-03  3.42560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.44560000e-03  3.44560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.46560000e-03  3.46560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.48560000e-03  3.48560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.50560000e-03  3.50560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.52560000e-03  3.52560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.54560000e-03  3.54560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.56560000e-03  3.56560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.58560000e-03  3.58560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.60560000e-03  3.60560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.62560000e-03  3.62560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.64560000e-03  3.64560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.66560000e-03  3.66560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.68560000e-03  3.68560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.70560000e-03  3.70560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.72560000e-03  3.72560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.74560000e-03  3.74560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.76560000e-03  3.76560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.78560000e-03  3.78560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.80560000e-03  3.80560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.82560000e-03  3.82560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.84560000e-03  3.84560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.86560000e-03  3.86560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.88560000e-03  3.88560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.90560000e-03  3.90560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.92560000e-03  3.92560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.94560000e-03  3.94560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.96560000e-03  3.96560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 3.98560000e-03  3.98560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.00560000e-03  4.00560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.02560000e-03  4.02560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.04560000e-03  4.04560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.06560000e-03  4.06560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
 4.08560000e-03  4.08560000e-03  0.00000000e+00  3.75000000e+00  0.00000000e+00 -3.75000229e-08  0.00000000e+00 
